drugmort,aamort,chmort,infmort,physdistr,mentdistr,diabetic,hiv,foodins,healthyfood,mvmort,sleep,uninsure,chuninsure,healthcost,othpcp,disconyouth,houseincome,freelunch,segbw,segnww,homicide,firearm,under18,over65,aframer,amerindian,asian,hawaiin,hispanic,nonhispanicw,nonenglish,female,rural,lifelost,fairhealth,unhdays,mentunhdeays,lowbirth,smokers,obese,foodindex,physinactive,accessexercise,excdrinking,alcoholdrive,chlamydia,teenbirth,uninsureunder65,prevhospital,hba1c,mammogram,graduation,somecollege,laborforce,unemployed,chpoverty,chpovertyb,chpovertyhis,chpovertyw,X80income,X20income,singparent,socialassoc,violcrime,severehous,commute,new_pcp_ratio,new_mhp_ratio,new_othpcp_ratio,new_dent_ratio
2.079441542,6.34738921,4.521788577,2.079441542,3.044522438,2.944438979,14,140,26,44,4.110873864,3.63758616,25,13,8.988321188,56,35,10.34406237,12,87,90,2.63905733,2.833213344,28.9,2.63905733,0.9,73.5,0.4,0.1,6.5,18.8,5.1,50.6,74.1,9.580523666,3.401197382,1.824549292,5.8,1.945910149,30,35,0.9,21,22,15,26,6.760414691,52,21,4.430816799,32,44.9,75,47.8,20686,13.4,45,24.5,43,25,65648,9.223552703,3.951243719,3.1,4.753590191,3.583518938,40,3420,7.05012252,7.488293515,7.392647521
2.890371758,5.897153868,3.970291914,1.945910149,2.48490665,2.397895273,10,144,16,12,2.564949357,3.496507561,16,11,9.024372174,66,14,10.67938915,57,47,22,1.609437912,2.944438979,22.2,3.0301337,4,1.8,2.2,0.4,34.7,56,4.9,49.1,36.3,8.906528918,2.890371758,1.386294361,3.7,2.079441542,17,26,6.3,21,73,15,23,5.963579344,46,14,3.891820298,79,54.2,83,65.5,50040,7.4,26,17,32,17,91873,9.772353285,3.526360525,8.9,6.142037406,2.772588722,21,2160,6.8134446,7.316548177,7.669961995
2.833213344,5.780743516,4.110873864,1.609437912,2.564949357,2.564949357,8,129,20,13,3.17805383,3.433987204,20,15,8.980927208,80,11,10.85813324,41,46,57,1.791759469,2.63905733,21.4,2.442347035,1.5,27,1.9,0.2,13.9,54.9,2.6,50.6,31.5,8.910585718,2.890371758,1.458615023,4.5,2.079441542,18,23,5.4,14,82,19,24,6.480044562,28,19,3.663561646,61,53.5,81,69,73041,6.6,21,12,39,10,101067,9.853141178,3.63758616,9,5.82008293,3.258096538,15,1240,6.29710932,7.133295955,7.189167738
3.433987204,6.263398263,4.615120517,2.197224577,2.564949357,2.564949357,11,71,18,12,3.295836866,3.496507561,20,12,9.14889041,55,27,10.62973096,53,79,73,1.945910149,2.995732274,20.4,3.314186005,0.8,16.8,0.8,0.1,18.7,63,1.7,50.4,41.1,9.376532547,2.944438979,1.410986974,4.3,2.079441542,18,28,5.9,25,82,14,25,5.916202063,74,18,3.891820298,73,56.3,80,49.5,21243,8,37,24.5,47,21,77394,9.773435813,3.850147602,9,5.855071922,2.833213344,20,1967,7.479864131,7.513709248,7.479864131
2.944438979,5.897153868,3.912023005,1.945910149,2.63905733,2.564949357,10,118,16,14,2.302585093,3.610917913,17,10,8.897272113,80,31,10.69577846,37,60,68,1.609437912,2.564949357,27.9,2.541601993,1.8,13.8,0.7,0.2,32.8,51,3,46.5,46.4,8.959825624,3.044522438,1.481604541,4.3,1.945910149,19,33,6.2,25,43,17,41,5.886104031,59,14,3.583518938,73,50.2,74,50.1,14649,7.4,27,24.5,30,19,83691,9.804937129,3.526360525,4.7,6.06610809,2.833213344,18,1807,7.828436359,7.135687347,7.358193753
3.135494216,6.32256524,4.795790546,1.945910149,2.63905733,2.564949357,15,132,16,19,3.433987204,3.401197382,26,18,9.105535258,60,21,10.45837791,58,55,63,2.197224577,3.36729583,17.1,3.616308761,1,17.9,1,0.1,26.2,58.5,5.9,48.8,56.3,9.60339546,3.044522438,1.481604541,4.3,1.791759469,15,32,5.6,30,33,13,18,6.115892125,66,24,3.912023005,67,45.2,80,34.6,8164,7.6,37,24.5,36,24,62164,9.686947152,3.912023005,4.9,5.883322388,2.772588722,9,2890,6.733401892,7.425953657,7.713784617
2.833213344,5.697093487,3.871201011,1.791759469,2.397895273,2.397895273,9,289,16,4,2.302585093,3.496507561,18,10,9.156095357,81,16,10.9334105,41,43,32,1.791759469,2.564949357,24.7,2.653241965,5.1,2.8,4.2,0.3,30.5,56.5,5.5,50.6,2.4,8.721928343,2.708050201,1.280933845,3.6,1.945910149,13,25,7.3,18,93,16,28,6.222576268,39,16,3.496507561,84,65.6,78,64.3,2007847,5.2,23,30,38,11,107526,10.0656064,3.583518938,5.2,5.998936562,2.995732274,37,1416,6.746412129,7.122059882,7.346655163
3.401197382,6.21860012,4.234106505,1.791759469,2.48490665,2.48490665,13,91,19,17,2.890371758,3.526360525,21,15,9.107532152,66,22,10.60559447,50,55,25,1.791759469,3.17805383,18.3,3.321432413,1.2,3,1.2,0.2,16.2,77.5,2,49.7,23,9.26823185,2.833213344,1.458615023,4.3,1.945910149,19,30,5.2,30,65,14,23,5.384495063,46,19,4.025351691,82,61.5,77,47.7,79310,8,30,24.5,36,30,72444,9.805874724,3.713572067,5.9,5.288267031,2.890371758,15,1994,7.302496424,7.316548177,7.885705391
3.091042453,6.161207322,4.356708827,2.079441542,2.833213344,2.833213344,13,102,23,18,3.526360525,3.555348061,22,12,9.030376035,65,34,10.53630069,34,74,80,2.397895273,2.833213344,27.6,2.803360381,1.1,45.2,0.7,0.1,11.2,41.9,4.2,49.9,54.1,9.415971472,3.135494216,1.686398954,5.3,2.079441542,24,31,4.3,24,47,15,29,6.577861358,62,19,3.871201011,60,46.3,78,50.9,40995,9.7,37,24.5,44,21,73053,9.48774481,3.80666249,6.9,5.828945618,3.295836866,24,1523,7.315883505,7.344072851,7.465082736
3.091042453,5.831882477,3.80666249,1.791759469,2.397895273,2.48490665,9,243,15,7,2.397895273,3.433987204,18,11,9.021960501,74,14,10.76017689,55,41,32,1.791759469,2.708050201,21.6,2.912350665,3.4,4.3,3.2,0.2,36.4,52.9,4.2,50.8,7.5,8.872907674,2.772588722,1.252762968,3.9,1.945910149,13,24,7,17,86,16,34,6.333279628,36,16,3.433987204,83,68.5,74,65.7,464150,5.6,28,38,34,15,92736,9.871996885,3.663561646,6.3,6.109247583,2.995732274,34,1219,6.440946541,7.213768308,7.43838353
2.48490665,5.726847748,3.871201011,1.791759469,2.48490665,2.48490665,12,180,15,5,2.564949357,3.526360525,17,10,9.141633174,34,28,10.83738242,53,38,35,1.609437912,2.48490665,23.8,2.949688335,4.4,6.8,1.9,0.4,29.3,57.8,3.6,47.9,21.9,8.775858315,2.833213344,1.30833282,4.1,1.945910149,16,32,7.3,25,70,16,30,5.855071922,45,14,3.784189634,78,64.5,74,54.8,157284,6.3,22,19,29,17,87974,10.02357903,3.555348061,3.6,5.327876169,2.833213344,53,5661,7.918264686,7.988203597,8.111628078
2.197224577,5.384495063,3.555348061,1.945910149,2.708050201,2.564949357,8,96,12,11,2.63905733,3.433987204,24,15,8.775240459,19,13,10.46004152,2,78,18,1.098612289,1.945910149,27.8,2.803360381,0.4,1.3,0.8,0.1,82.7,15.6,13.3,52.1,26.9,8.490849216,3.33220451,1.526056303,4.2,2.079441542,16,23,7.3,18,39,13,29,5.913503006,51,21,2.995732274,80,58.2,88,54.6,20013,11.5,37,24.5,30,23,78491,9.665611002,3.583518938,5.6,4.709530201,3.135494216,25,2594,7.973844376,8.54907938,8.261526448
3.295836866,5.918893854,4.025351691,1.791759469,2.397895273,2.397895273,11,84,17,12,2.708050201,3.401197382,19,15,8.958154135,76,16,10.76257281,56,54,25,1.386294361,3.17805383,17.1,3.370738174,0.8,2.2,1.1,0.1,14.4,80.6,1.9,51.2,33.2,9.059517482,2.708050201,1.30833282,3.9,1.945910149,14,25,6.2,20,90,15,25,5.220355825,38,18,3.258096538,83,65.9,79,59.6,97545,5.6,23,24.5,39,16,82979,9.921032732,3.496507561,9.3,5.666426688,2.995732274,28,1609,6.456769656,7.175489714,7.384610383
2.708050201,5.710427017,3.951243719,1.945910149,2.63905733,2.564949357,13,118,20,11,2.48490665,3.526360525,23,13,9.151757415,59,21,10.60722842,23,56,36,1.098612289,2.397895273,25.7,2.890371758,2,2.2,1.6,0.2,62,32.6,14.9,48.6,10.4,8.709465079,3.218875825,1.481604541,4.1,1.791759469,15,31,5.7,27,77,15,28,6.139884552,58,19,3.931825633,81,61.9,80,54.7,93702,21.8,31,35,33,11,78263,9.846123235,3.433987204,4.1,5.929589143,2.995732274,19,2509,7.563719668,7.431299675,8.149601736
3.135494216,6.104793232,4.110873864,2.197224577,2.564949357,2.48490665,16,65,16,5,2.995732274,3.465735903,16,5,9.077494459,97,19,10.51602103,59,49,32,1.386294361,3.091042453,17.8,3.411147713,0.4,0.7,0.6,0.1,2,95,0.4,51.8,65.8,9.176369852,2.995732274,1.504077397,4,1.945910149,19,32,7,34,72,12,21,5.272999559,44,13,3.912023005,90,69.7,86,58.8,16272,5.7,29,50,34,25,68832,9.74800265,3.583518938,11,4.812184355,2.564949357,15,1135,5.913503006,6.933423026,7.627057417
2.564949357,5.765191103,3.828641396,1.791759469,2.397895273,2.48490665,10,101,13,6,2.397895273,3.465735903,18,6,9.130322664,51,14,11.00698788,47,55,33,0.693147181,2.302585093,26.8,2.564949357,1.8,1.9,3.7,0.4,16.4,74.2,3.4,50.5,25.2,8.707482918,2.772588722,1.30833282,3.7,1.945910149,16,30,7.6,25,83,16,28,5.545177444,38,14,3.713572067,86,64.3,90,59.3,120331,3.9,15,17,31,12,109184,10.18847851,3.091042453,9,5.497168225,2.48490665,20,1719,6.295266001,7.583756301,7.736743682
2.63905733,6.054439346,4.418840608,1.945910149,2.564949357,2.564949357,12,60,17,11,2.995732274,3.496507561,16,5,9.064389316,56,22,10.61910537,58,49,18,1.791759469,3.091042453,22.4,3.010620886,0.4,0.8,0.6,0.1,2.4,94.1,0,50.8,62.2,9.056606272,3.091042453,1.547562509,4.2,1.791759469,19,34,6.4,34,48,13,26,5.416100402,50,13,3.713572067,85,60.3,92,58.2,15787,5.1,25,50,23,25,73426,9.820051594,3.401197382,14,5.916202063,2.48490665,23,1328,6.968850378,7.479864131,7.528869257
2.833213344,5.993961427,3.891820298,2.014903021,2.63905733,2.564949357,13,181,15,4,3.258096538,3.465735903,23,8,9.047115311,22,23,10.53441352,71,49,19,1.609437912,2.995732274,22.2,3.068052935,0.6,1.3,0.9,0.7,14.8,80.6,4.7,50.8,72.8,9.082166033,3.135494216,1.526056303,4.2,1.791759469,19,36,7.5,31,46,13,28,5.624017506,59,19,3.951243719,87,57.8,81,43.5,12576,4.8,28,50,41,17,67821,9.806095207,3.295836866,13.7,5.493061443,2.833213344,23,1734,7.284820913,8.437500423,8.149890544
3.258096538,6.364750757,4.219507705,2.014903021,2.63905733,2.564949357,11,61,18,5,3.465735903,3.526360525,18,6,9.329544619,53,25,10.4723179,64,49,38,1.609437912,2.890371758,20.9,3.072693315,0.7,0.4,0.2,0,2,95.5,0.5,51,58.9,9.277344601,3.135494216,1.589235205,4.4,1.945910149,21,34,6.6,36,16,13,19,5.455321115,66,15,4.465908119,83,49.1,96,43.1,6315,6.9,28,50,34.5,30,65125,9.531771484,3.663561646,15.9,5.164785974,2.302585093,31,5039,8.524367395,7.543802868,7.676937146
2.708050201,6.257667588,4.127134385,2.014903021,2.708050201,2.63905733,13,165,24,7,3.258096538,3.663561646,17,5,9.136370852,41,11,10.54684031,67,29,27,1.945910149,2.833213344,21.3,2.815408719,35.2,0.5,1.1,0,2.9,59,0.5,51.9,57.5,9.226213721,3.218875825,1.609437912,4.4,2.302585093,21,36,5.2,36,53,13,54,6.880384082,46,14,4.290459441,86,55.9,89,57.2,9522,6.8,33,56,75,15,85236,9.483264073,3.891820298,16.7,5.598421959,2.564949357,19,1496,6.284134161,7.787796878,7.787796878
2.564949357,6.084499413,4.553876892,2.197224577,2.564949357,2.564949357,13,144,20,10,2.833213344,3.555348061,17,5,9.195328252,108,15,10.65631774,57,41,36,1.609437912,2.63905733,24.8,2.57261223,14.7,0.6,1.2,0.1,4.9,77.3,0.9,51.4,32.2,9.07222707,3.044522438,1.504077397,4.2,2.079441542,21,36,5.8,31,59,15,26,6.415096959,46,13,4.143134726,83,66.6,92,61.9,50611,4.6,24,57,52,19,86009,9.777640843,3.784189634,9,5.924255797,2.772588722,14,899,5.659482216,6.827629235,7.198931241
2.890371758,6.115892125,4.262679877,2.079441542,2.63905733,2.564949357,11,65,16,10,2.63905733,3.496507561,19,6,9.225819943,18,19,10.74817487,66,43,18,1.609437912,2.833213344,24.8,2.753660712,1.5,2.4,1.7,0.1,6.9,85.3,1.6,50.8,52,9.126415137,3.044522438,1.609437912,4.3,2.079441542,21,35,6.6,28,64,14,28,5.468060141,52,15,4.204692619,85,57.6,87,53.9,26897,5.4,23,50,50,24,75210,9.807031717,3.526360525,8.6,5.780743516,2.63905733,31,2285,7.734121303,8.63212773,8.727454117
2.079441542,6.366470448,4.304065093,2.63905733,2.708050201,2.63905733,16,583,27,4,2.833213344,3.663561646,16,4,9.074978734,59,24,10.52865028,85,52,48,2.564949357,2.833213344,27.7,2.525728644,51.7,0.4,0.7,0,2.4,43.7,0.2,52.6,20.9,9.38890488,3.36729583,1.648658626,4.4,2.564949357,24,39,4.9,34,63,12,31,7.163172391,78,12,3.80666249,88,55.6,86,51.2,21593,6.4,37,50,23,11,79835,9.679030639,4.007333185,8.5,7.21303166,2.995732274,31,2359,6.309918278,7.431299675,7.580189418
2.302585093,5.953243334,4.219507705,2.079441542,2.48490665,2.48490665,11,127,18,9,2.564949357,3.555348061,16,5,9.159257582,54,9,10.84265461,49,35,32,1.386294361,2.397895273,23.6,2.451005098,11.4,0.7,1.3,0.1,4.1,80.7,0.6,51,38.8,8.961109486,2.890371758,1.410986974,3.9,2.079441542,18,33,6.3,31,71,16,24,6.163314804,33,12,3.663561646,87,59.6,89,67,59655,4.8,17,28,33,14,98801,9.961473402,3.401197382,8.9,5.749392986,2.63905733,36,2013,6.903747258,7.518607217,7.857867559
3.218875825,6.210600077,3.988984047,1.945910149,2.63905733,2.564949357,15,219,19,12,3.17805383,3.526360525,19,5,9.18962733,73,20,10.53802527,63,56,40,2.302585093,3.044522438,20.7,3.091042453,8.5,0.7,0.9,0.1,5.4,82.5,0.9,51.8,36.9,9.254165852,3.044522438,1.547562509,4.3,2.197224577,20,32,5.9,30,90,13,39,6.03787092,49,15,4.158883083,87,58,80,57.6,40046,5.7,28,61,35,25,81543,9.687505794,3.737669618,11.3,6.169610732,2.833213344,21,1333,6.12249281,7.221835825,7.44132039
2.564949357,6.253828812,4.394449155,1.945910149,2.564949357,2.564949357,13,70,18,8,3.135494216,3.496507561,14,4,9.217315986,54,22,10.691854,59,74,24,1.609437912,3.135494216,24.7,2.714694744,1.2,0.5,0.4,0,2.8,93.8,0.2,50.8,41.5,9.282661034,3.044522438,1.547562509,4.2,1.945910149,20,31,6.4,38,69,15,13,6.061456919,62,11,4.418840608,81,53.3,91,51.2,19986,5.3,25,50,34,23,78292,9.745546364,3.465735903,11,5.749392986,2.708050201,26,1900,6.432940093,7.518607217,8.131530711
2.397895273,6.267200549,4.406719247,2.014903021,2.564949357,2.564949357,12,77,17,9,3.496507561,3.526360525,16,4,9.221280312,42,21,10.59290278,64,70,56,1.945910149,2.995732274,21.2,2.862200881,11.4,0.6,0.4,0.1,3.3,82.5,0.4,47.8,66,9.272751632,3.044522438,1.504077397,4.2,2.197224577,20,35,6.4,37,35,14,21,6.224558429,56,13,4.465908119,79,51.8,91,48.4,14210,5.2,28,48,26,25,75241,9.70344999,3.610917913,11.4,5.780743516,2.397895273,43,4767,6.428105273,7.778211475,8.471149253
2.302585093,6.173786104,4.077537444,2.079441542,2.63905733,2.564949357,13,112,19,8,3.295836866,3.496507561,17,5,9.287394001,43,19,10.55166352,57,49,30,1.609437912,2.890371758,23.9,2.839078464,2.2,0.7,0.8,0.2,5.9,89.1,1.9,51.3,68.6,9.119211439,3.135494216,1.547562509,4.3,2.079441542,21,37,6.2,33,48,13,41,5.693732139,49,13,4.477336814,86,56.9,89,53.7,15600,6.7,27,89,65,27,73733,9.666435221,3.663561646,13,6.244166901,2.772588722,22,1155,6.442540166,7.747596839,7.955074273
1.945910149,6.298949247,4.234106505,1.945910149,2.63905733,2.63905733,15,608,27,7,2.890371758,3.713572067,14,4,9.061492275,42,22,10.51840288,75,63,61,3.091042453,3.465735903,23.1,2.747270914,55.1,0.5,1,0.1,2,40.2,0.4,50.7,30.9,9.320897363,3.258096538,1.526056303,4.5,2.48490665,21,41,4.6,33,65,12,41,7.103322063,59,11,3.988984047,82,61.2,83,49.4,29115,7.2,38,49,19,23,76817,9.563739958,3.988984047,14,6.783325201,2.833213344,19,1314,6.350885717,7.777373603,8.000349495
2.564949357,6.001414878,3.663561646,2.014903021,2.708050201,2.63905733,13,37,17,4,2.48490665,3.496507561,21,6,9.07222707,46,23,10.4878517,74,68,37,1.609437912,2.302585093,24.9,2.772588722,1.7,1.2,1.2,0.1,14.1,80.3,2.1,50.2,71.4,8.96213539,3.17805383,1.648658626,4.4,1.791759469,22,36,7,31,29,14,29,6.00635316,53,17,4.234106505,86,53,88,38.7,10378,6,29,50,55,26,69192,9.606495611,3.17805383,8.1,5.262690189,2.708050201,19,1625,6.02827852,7.686162303,7.974188669
2.708050201,6.309918278,4.553876892,2.014903021,2.63905733,2.564949357,14,59,17,7,3.218875825,3.526360525,18,5,9.186457432,46,21,10.54333944,69,49,19,1.609437912,2.833213344,22,2.975529566,1.4,1.2,1.9,0,2.7,91.2,1.2,50.4,71,9.318207743,3.091042453,1.526056303,4.3,2.197224577,20,38,6.8,35,43,14,22,5.713732806,63,14,4.304065093,87,58.9,94,44.2,9204,5.9,31,50,46,25,70816,9.686822967,3.465735903,12.8,5.488937726,2.302585093,37,4392,8.376320633,7.68294317,7.90617884
2.772588722,6.152732695,4.094344562,1.609437912,2.48490665,2.48490665,13,73,16,6,3.091042453,3.465735903,14,4,9.228474942,39,17,10.93738353,45,70,36,1.609437912,2.772588722,26.1,2.564949357,6.1,0.7,1,0.1,4.2,86.5,0.5,50.6,44.8,9.077837022,2.944438979,1.435084525,3.9,2.079441542,20,36,7.1,30,63,16,29,6.025865974,42,11,4.143134726,83,56.9,83,61.9,33019,4.3,17,39,17,14,96970,10.12430841,3.258096538,7.8,5.736572297,2.48490665,46,5504,7.921535632,7.847371836,8.289037098
2.079441542,6.173786104,4.262679877,2.079441542,2.63905733,2.564949357,12,319,21,10,3.17805383,3.583518938,16,4,9.277157545,43,25,10.57144512,64,45,42,1.945910149,2.708050201,24.2,2.740840024,24.8,0.8,0.6,0.1,3.2,69,0.2,50.7,40,9.151545325,3.091042453,1.526056303,4.1,2.302585093,21,36,5.6,34,62,13,26,6.811244379,68,13,4.007333185,88,57.5,80,51.1,19710,5.2,32,54,23,17,79160,9.708506198,3.80666249,12.7,6.652863029,2.708050201,19,2068,6.248042875,7.74543561,7.917171989
2.079441542,6.398594935,4.564348191,2.302585093,2.708050201,2.63905733,16,231,26,7,3.044522438,3.688879454,16,3,9.23610558,30,20,10.45989821,82,49,48,2.890371758,3.218875825,26.6,2.610069793,34.9,0.5,0.5,0,4,59,0.7,51.4,36.3,9.416785274,3.295836866,1.62924054,4.6,2.397895273,24,40,4.9,41,23,12,36,6.841615476,74,12,4.574710979,78,43.4,86,51.5,18418,9.3,38,55,31,32,75280,9.494089721,3.891820298,12,6.766191715,2.772588722,20,2458,7.021976423,8.120886021,8.120886021
1.945910149,6.040254711,3.610917913,1.791759469,2.63905733,2.564949357,11,93,17,6,2.833213344,3.465735903,19,5,9.126306376,36,13,10.6231306,60,48,35,1.098612289,2.708050201,22.9,2.681021529,3.2,1,1.3,0.1,8.4,84.5,2.6,50.2,54.5,8.960467761,3.044522438,1.526056303,4.2,2.079441542,20,32,6.8,30,82,14,25,6.133398043,40,15,4.007333185,83,57.5,85,55.1,29554,5.5,25,66,42,23,78510,9.754117096,3.36729583,13.9,5.590986981,2.63905733,17,1404,6.190315406,7.921535632,7.761319181
2.564949357,6.077642243,4.382026635,2.079441542,2.564949357,2.564949357,12,529,21,10,2.708050201,3.555348061,16,5,9.11778639,92,16,10.74662678,65,51,47,2.63905733,3.044522438,23.6,2.63905733,35.9,0.5,2.3,0.1,6,53.5,1.5,52.1,12.3,9.168997408,2.995732274,1.410986974,4.1,2.302585093,18,32,5.5,26,84,15,33,6.712956201,50,13,3.891820298,85,61.6,72,67.3,186455,4.7,28,38,37,12,97064,9.870964361,3.784189634,15.9,6.903747258,2.772588722,20,907,5.609471795,6.994849986,7.245655068
2.48490665,5.950642553,4.143134726,2.079441542,2.397895273,2.397895273,12,48,14,6,2.63905733,3.526360525,13,4,9.159993998,30,16,10.94950746,42,38,28,1.098612289,2.564949357,23.7,2.862200881,6.8,0.6,1.2,0.1,4.3,85.9,0.8,51,36.2,8.973351414,2.833213344,1.30833282,3.8,2.079441542,18,33,7.4,31,74,16,26,5.549076085,35,11,3.951243719,85,66,92,62.6,55273,4.2,15,16,24,9,99630,10.23469596,3.401197382,8,5.780743516,2.302585093,43,2462,6.732210706,8.118505068,8.341648619
2.48490665,6.091309882,3.951243719,1.791759469,2.63905733,2.564949357,13,192,18,5,2.302585093,3.583518938,20,6,9.210640327,51,17,10.63229141,64,48,32,1.609437912,2.397895273,24.3,2.687847494,6.5,2.3,4.7,0.3,13.7,70.4,3.7,51.1,20.8,9.065545787,3.044522438,1.526056303,4.2,2.079441542,18,37,6.7,30,67,13,23,6.054439346,55,16,3.970291914,84,64.5,84,52.1,57390,5,30,68,53,28,78964,9.694431801,3.555348061,10.8,6.388561406,2.772588722,16,840,5.855071922,7.583756301,7.236339343
3.17805383,6.278521424,4.219507705,2.014903021,2.708050201,2.63905733,15,68,19,9,3.135494216,3.465735903,20,6,9.220488703,59,20,10.37645553,66,49,16,1.609437912,2.772588722,20.6,3.250374492,0.8,1.1,0.7,0,2.1,93.5,0.5,50.6,80.1,9.322150047,3.135494216,1.62924054,4.4,2.079441542,21,37,6.1,31,51,11,33,5.351858133,58,16,4.189654742,86,56.4,93,40.9,6004,7.1,39,76,20,33,62674,9.654705629,3.433987204,16.6,5.780743516,2.708050201,36,2415,6.403574198,7.433075349,8.349484347
2.079441542,5.894402834,3.988984047,1.945910149,2.564949357,2.564949357,9,176,16,7,2.397895273,3.526360525,21,7,9.065083359,65,9,10.74544259,58,42,36,1.098612289,2.197224577,25,2.397895273,3.3,1.5,2.7,2.4,16.4,71.9,4.7,50,25.5,8.841592847,3.044522438,1.458615023,4.1,2.079441542,21,31,6.8,25,76,15,32,6.289715571,37,17,3.80666249,85,54.6,86,59.8,114790,3.6,21,50,41,14,93985,9.824227872,3.401197382,8.6,6.070737728,2.944438979,25,1233,5.680172609,7.335633982,7.450660796
2.63905733,6.150602768,4.343805422,1.945910149,2.48490665,2.48490665,10,102,18,6,2.944438979,3.526360525,17,5,9.223256597,62,13,10.65744757,58,30,23,1.609437912,2.708050201,23.8,2.734367509,4.6,0.7,0.8,0.1,4.2,88,0.7,51.2,54.3,9.165133779,2.944438979,1.410986974,4.2,2.079441542,19,36,6.6,32,49,15,28,6.054439346,46,14,4.262679877,83,52.4,84,52.4,34405,6.5,24,36,54,18,88613,9.725197857,3.36729583,11.3,5.342334252,2.63905733,29,1917,6.475432717,7.387709239,7.983440063
2.397895273,5.501258211,3.555348061,1.386294361,2.197224577,2.197224577,9,407,15,2,1.609437912,3.465735903,11,4,9.03539157,44,12,11.30789193,44,50,34,2.079441542,2.197224577,21.1,2.541601993,10.9,1.1,29.5,1,22.6,32.5,9.1,50.9,0.4,8.469682209,2.397895273,1.098612289,3.2,1.945910149,10,20,7.7,16,100,17,30,6.124683391,20,10,3.496507561,81,61.3,85,72.9,824809,4.7,14,33,22,7,153092,10.25857123,3.33220451,6.5,6.579251212,3.17805383,43,936,5.267858159,7.721348613,7.019296654
3.17805383,5.697093487,3.761200116,1.609437912,2.302585093,2.302585093,10,122,15,3,2.772588722,3.33220451,12,7,8.940891068,59,27,10.93094392,46,49,21,1.609437912,2.833213344,15.3,3.250374492,2,2.3,1.5,0.2,13.5,79.1,1.2,46.7,60.4,8.718990525,2.564949357,1.252762968,3.5,1.791759469,11,26,7.6,18,69,19,18,5.030437921,21,10,3.496507561,85,66.6,89,56.8,14404,6.6,20,33,21,23,102976,10.01341761,3.496507561,9,5.631211782,3.044522438,36,1750,6.298949247,7.427738841,7.117205503
3.36729583,5.913503006,3.80666249,1.791759469,2.564949357,2.48490665,10,106,18,7,2.564949357,3.465735903,16,6,9.054037378,90,14,10.72258433,57,59,27,1.386294361,2.48490665,20.1,2.862200881,1.5,2.5,4.7,0.3,15.7,73,2.4,50.5,18.9,8.914357274,2.772588722,1.458615023,4.1,1.791759469,15,26,6.5,19,81,21,35,6.194405391,24,13,3.663561646,78,60.3,86,68.7,101731,7.2,24,35,35,17,91340,9.756841972,3.526360525,7.4,5.700443573,3.135494216,22,1568,5.262690189,7.017506143,7.26961675
3.091042453,5.762051383,3.850147602,1.609437912,2.302585093,2.397895273,10,59,14,2,3.135494216,3.33220451,12,7,8.894121641,22,24,10.86801592,50,77,27,1.098612289,3.135494216,17.4,3.254242969,0.9,1.9,1.6,0.2,11.5,81.8,0.8,50,75.4,8.88322423,2.48490665,1.280933845,3.7,1.609437912,12,24,7.8,19,62,19,32,5.017279837,18,11,3.526360525,83,64.3,94,58.9,20614,6.5,21,33,20,11,110161,10.01045677,3.433987204,8.1,5.545177444,2.995732274,52,2028,6.520621128,8.408047744,7.714677474
2.397895273,5.480638923,3.401197382,1.609437912,2.302585093,2.302585093,9,218,13,3,1.791759469,3.526360525,12,4,9.022684614,39,14,11.32702953,40,55,36,1.945910149,2.197224577,23.2,2.681021529,8.8,1,16.8,0.6,25.3,45,6.5,51.2,0.8,8.457867725,2.48490665,1.193922468,3.5,1.945910149,11,25,8.1,18,96,18,28,5.96100534,18,10,3.526360525,82,63.6,89,69.2,549948,5,13,29,21,6,158866,10.3913618,3.295836866,5.5,5.902633333,3.135494216,48,1017,5.805134969,7.843456404,7.100851909
3.091042453,6.049733455,3.850147602,1.609437912,2.564949357,2.564949357,8,126,19,10,3.218875825,3.465735903,15,6,8.970432074,73,28,10.57036776,61,49,23,1.945910149,3.044522438,21,2.791165108,3.3,9.1,3.6,0.2,19.8,62.8,2.5,45.2,33.7,9.023769801,2.890371758,1.481604541,4.1,1.609437912,15,26,6,19,67,19,21,5.356586275,53,13,3.891820298,89,57.4,35,43.3,9915,8.6,34,33,40,15,82431,9.6162054,3.850147602,5.9,6.366470448,3.218875825,9,1237,5.579729826,7.217443432,7.122059882
3.091042453,5.552959585,3.218875825,1.386294361,2.302585093,2.302585093,8,91,13,5,2.397895273,3.401197382,11,5,8.977525201,31,11,11.23288082,30,67,38,0.693147181,2.48490665,20.6,2.923161581,0.9,1.3,4.2,0.2,12.8,78.3,1.9,49.9,34.7,8.560444233,2.48490665,1.30833282,3.5,1.791759469,11,21,7.7,16,94,19,43,5.18178355,14,9,3.465735903,84,64.8,92,69.8,89121,5.7,12,19,26,10,140147,10.25723822,3.091042453,6.2,5.429345629,3.044522438,40,1366,5.886104031,8.064636476,7.183870715
2.48490665,5.831882477,4.060443011,1.945910149,2.63905733,2.564949357,9,216,16,5,2.564949357,3.401197382,21,5,9.067047202,63,18,10.74952748,72,49,29,1.945910149,2.302585093,28.7,2.442347035,4.7,3,10.7,0.3,52.4,30.4,12.4,50.1,10.8,8.838696812,3.135494216,1.504077397,4,2.079441542,14,27,7.1,21,79,18,26,6.396929655,48,15,3.761200116,83,59.4,82,51.7,444168,10.2,36,53,44,17,94590,9.829518032,3.737669618,5.2,6.228511004,3.36729583,22,1502,5.894402834,7.370230642,7.454719949
